[2021-07-01 18:24:41]	Connected: Socket[addr=/216.106.142.65,port=55846,localport=10000]
[2021-07-01 18:24:41]		Key Accepted
[2021-07-01 18:24:41]		No commands to send
[2021-07-01 18:24:41]	Closed: Socket[addr=/216.106.142.65,port=55846,localport=10000]
[2021-07-01 18:34:41]	Connected: Socket[addr=/216.106.142.65,port=57767,localport=10000]
[2021-07-01 18:34:41]		Key Accepted
[2021-07-01 18:34:41]		Commands sent
[2021-07-01 18:34:41]		Results received
[2021-07-01 18:34:41]	Closed: Socket[addr=/216.106.142.65,port=57767,localport=10000]
[2021-07-01 18:44:42]	Connected: Socket[addr=/216.106.142.65,port=54700,localport=10000]
[2021-07-01 18:44:42]		Key Accepted
[2021-07-01 18:44:42]		No commands to send
[2021-07-01 18:44:42]	Closed: Socket[addr=/216.106.142.65,port=54700,localport=10000]
[2021-07-01 18:54:42]	Connected: Socket[addr=/216.106.142.65,port=49626,localport=10000]
[2021-07-01 18:54:42]		Key Accepted
[2021-07-01 18:54:42]		Commands sent
[2021-07-01 18:54:42]		Results received
[2021-07-01 18:54:42]	Closed: Socket[addr=/216.106.142.65,port=49626,localport=10000]
[2021-07-01 19:04:43]	Connected: Socket[addr=/216.106.142.65,port=65071,localport=10000]
[2021-07-01 19:04:43]		Key Accepted
[2021-07-01 19:04:43]		No commands to send
[2021-07-01 19:04:43]	Closed: Socket[addr=/216.106.142.65,port=65071,localport=10000]
[2021-07-01 19:14:43]	Connected: Socket[addr=/216.106.142.65,port=60485,localport=10000]
[2021-07-01 19:14:43]		Key Accepted
[2021-07-01 19:14:43]		Commands sent
[2021-07-01 19:14:43]		Results received
[2021-07-01 19:14:43]	Closed: Socket[addr=/216.106.142.65,port=60485,localport=10000]
[2021-07-01 19:24:43]	Connected: Socket[addr=/216.106.142.65,port=64847,localport=10000]
[2021-07-01 19:24:44]		Key Accepted
[2021-07-01 19:24:44]		Commands sent
[2021-07-01 19:24:44]		Results received
[2021-07-01 19:24:44]		Results received
[2021-07-01 19:24:44]		Results received
[2021-07-01 19:24:44]	Closed: Socket[addr=/216.106.142.65,port=64847,localport=10000]
[2021-07-01 19:25:44]	Connected: Socket[addr=/216.106.142.65,port=61021,localport=10000]
[2021-07-01 19:25:45]		Key Accepted
[2021-07-01 19:25:45]		No commands to send
[2021-07-01 19:25:45]	Closed: Socket[addr=/216.106.142.65,port=61021,localport=10000]
[2021-07-01 19:26:45]	Connected: Socket[addr=/216.106.142.65,port=49868,localport=10000]
[2021-07-01 19:26:45]		Key Accepted
[2021-07-01 19:26:45]		No commands to send
[2021-07-01 19:26:45]	Closed: Socket[addr=/216.106.142.65,port=49868,localport=10000]
[2021-07-01 19:27:45]	Connected: Socket[addr=/216.106.142.65,port=62436,localport=10000]
[2021-07-01 19:27:45]		Key Accepted
[2021-07-01 19:27:45]		No commands to send
[2021-07-01 19:27:45]	Closed: Socket[addr=/216.106.142.65,port=62436,localport=10000]
[2021-07-01 19:28:45]	Connected: Socket[addr=/216.106.142.65,port=62472,localport=10000]
[2021-07-01 19:28:45]		Key Accepted
[2021-07-01 19:28:45]		No commands to send
[2021-07-01 19:28:45]	Closed: Socket[addr=/216.106.142.65,port=62472,localport=10000]
[2021-07-01 19:29:46]	Connected: Socket[addr=/216.106.142.65,port=62504,localport=10000]
[2021-07-01 19:29:46]		Key Accepted
[2021-07-01 19:29:46]		No commands to send
[2021-07-01 19:29:46]	Closed: Socket[addr=/216.106.142.65,port=62504,localport=10000]
[2021-07-01 19:30:46]	Connected: Socket[addr=/216.106.142.65,port=53149,localport=10000]
[2021-07-01 19:30:46]		Key Accepted
[2021-07-01 19:30:46]		No commands to send
[2021-07-01 19:30:46]	Closed: Socket[addr=/216.106.142.65,port=53149,localport=10000]
[2021-07-01 19:31:46]	Connected: Socket[addr=/216.106.142.65,port=59819,localport=10000]
[2021-07-01 19:31:46]		Key Accepted
[2021-07-01 19:31:46]		No commands to send
[2021-07-01 19:31:46]	Closed: Socket[addr=/216.106.142.65,port=59819,localport=10000]
[2021-07-01 19:32:46]	Connected: Socket[addr=/216.106.142.65,port=63426,localport=10000]
[2021-07-01 19:32:46]		Key Accepted
[2021-07-01 19:32:47]		No commands to send
[2021-07-01 19:32:47]	Closed: Socket[addr=/216.106.142.65,port=63426,localport=10000]
[2021-07-01 19:33:47]	Connected: Socket[addr=/216.106.142.65,port=55704,localport=10000]
[2021-07-01 19:33:47]		Key Accepted
[2021-07-01 19:33:47]		No commands to send
[2021-07-01 19:33:47]	Closed: Socket[addr=/216.106.142.65,port=55704,localport=10000]
[2021-07-01 19:34:47]	Connected: Socket[addr=/216.106.142.65,port=64347,localport=10000]
[2021-07-01 19:34:47]		Key Accepted
[2021-07-01 19:34:47]		No commands to send
[2021-07-01 19:34:47]	Closed: Socket[addr=/216.106.142.65,port=64347,localport=10000]
[2021-07-01 19:35:47]	Connected: Socket[addr=/216.106.142.65,port=58325,localport=10000]
[2021-07-01 19:35:47]		Key Accepted
[2021-07-01 19:35:47]		No commands to send
[2021-07-01 19:35:47]	Closed: Socket[addr=/216.106.142.65,port=58325,localport=10000]
[2021-07-01 19:36:47]	Connected: Socket[addr=/216.106.142.65,port=54869,localport=10000]
[2021-07-01 19:36:48]		Key Accepted
[2021-07-01 19:36:48]		No commands to send
[2021-07-01 19:36:48]	Closed: Socket[addr=/216.106.142.65,port=54869,localport=10000]
[2021-07-01 19:37:48]	Connected: Socket[addr=/216.106.142.65,port=57378,localport=10000]
[2021-07-01 19:37:48]		Key Accepted
[2021-07-01 19:37:48]		No commands to send
[2021-07-01 19:37:48]	Closed: Socket[addr=/216.106.142.65,port=57378,localport=10000]
[2021-07-01 19:38:48]	Connected: Socket[addr=/216.106.142.65,port=57410,localport=10000]
[2021-07-01 19:38:48]		Key Accepted
[2021-07-01 19:38:48]		No commands to send
[2021-07-01 19:38:48]	Closed: Socket[addr=/216.106.142.65,port=57410,localport=10000]
[2021-07-01 19:39:48]	Connected: Socket[addr=/216.106.142.65,port=50464,localport=10000]
[2021-07-01 19:39:48]		Key Accepted
[2021-07-01 19:39:48]		No commands to send
[2021-07-01 19:39:48]	Closed: Socket[addr=/216.106.142.65,port=50464,localport=10000]
[2021-07-01 19:40:49]	Connected: Socket[addr=/216.106.142.65,port=55548,localport=10000]
[2021-07-01 19:40:49]		Key Accepted
[2021-07-01 19:40:49]		No commands to send
[2021-07-01 19:40:49]	Closed: Socket[addr=/216.106.142.65,port=55548,localport=10000]
[2021-07-01 19:41:49]	Connected: Socket[addr=/216.106.142.65,port=52375,localport=10000]
[2021-07-01 19:41:49]		Key Accepted
[2021-07-01 19:41:49]		No commands to send
[2021-07-01 19:41:49]	Closed: Socket[addr=/216.106.142.65,port=52375,localport=10000]
[2021-07-01 19:42:49]	Connected: Socket[addr=/216.106.142.65,port=50281,localport=10000]
[2021-07-01 19:42:49]		Key Accepted
[2021-07-01 19:42:49]		No commands to send
[2021-07-01 19:42:49]	Closed: Socket[addr=/216.106.142.65,port=50281,localport=10000]
[2021-07-01 19:43:49]	Connected: Socket[addr=/216.106.142.65,port=64624,localport=10000]
[2021-07-01 19:43:50]		Key Accepted
[2021-07-01 19:43:50]		No commands to send
[2021-07-01 19:43:50]	Closed: Socket[addr=/216.106.142.65,port=64624,localport=10000]
[2021-07-01 19:44:50]	Connected: Socket[addr=/216.106.142.65,port=50062,localport=10000]
[2021-07-01 19:44:50]		Key Accepted
[2021-07-01 19:44:50]		No commands to send
[2021-07-01 19:44:50]	Closed: Socket[addr=/216.106.142.65,port=50062,localport=10000]
[2021-07-01 19:45:50]	Connected: Socket[addr=/216.106.142.65,port=51514,localport=10000]
[2021-07-01 19:45:50]		Key Accepted
[2021-07-01 19:45:50]		No commands to send
[2021-07-01 19:45:50]	Closed: Socket[addr=/216.106.142.65,port=51514,localport=10000]
[2021-07-01 19:46:50]	Connected: Socket[addr=/216.106.142.65,port=54806,localport=10000]
[2021-07-01 19:46:50]		Key Accepted
[2021-07-01 19:46:50]		No commands to send
[2021-07-01 19:46:50]	Closed: Socket[addr=/216.106.142.65,port=54806,localport=10000]
[2021-07-01 19:47:51]	Connected: Socket[addr=/216.106.142.65,port=52660,localport=10000]
[2021-07-01 19:47:51]		Key Accepted
[2021-07-01 19:47:51]		No commands to send
[2021-07-01 19:47:51]	Closed: Socket[addr=/216.106.142.65,port=52660,localport=10000]
[2021-07-01 19:48:51]	Connected: Socket[addr=/216.106.142.65,port=52693,localport=10000]
[2021-07-01 19:48:51]		Key Accepted
[2021-07-01 19:48:51]		No commands to send
[2021-07-01 19:48:51]	Closed: Socket[addr=/216.106.142.65,port=52693,localport=10000]
[2021-07-01 19:49:51]	Connected: Socket[addr=/216.106.142.65,port=52725,localport=10000]
[2021-07-01 19:49:51]		Key Accepted
[2021-07-01 19:49:51]		No commands to send
[2021-07-01 19:49:51]	Closed: Socket[addr=/216.106.142.65,port=52725,localport=10000]
[2021-07-01 19:50:51]	Connected: Socket[addr=/216.106.142.65,port=57219,localport=10000]
[2021-07-01 19:50:51]		Key Accepted
[2021-07-01 19:50:52]		No commands to send
[2021-07-01 19:50:52]	Closed: Socket[addr=/216.106.142.65,port=57219,localport=10000]
[2021-07-01 19:51:52]	Connected: Socket[addr=/216.106.142.65,port=60421,localport=10000]
[2021-07-01 19:51:52]		Key Accepted
[2021-07-01 19:51:52]		No commands to send
[2021-07-01 19:51:52]	Closed: Socket[addr=/216.106.142.65,port=60421,localport=10000]
[2021-07-01 19:52:52]	Connected: Socket[addr=/216.106.142.65,port=51136,localport=10000]
[2021-07-01 19:52:52]		Key Accepted
[2021-07-01 19:52:52]		No commands to send
[2021-07-01 19:52:52]	Closed: Socket[addr=/216.106.142.65,port=51136,localport=10000]
[2021-07-01 19:53:52]	Connected: Socket[addr=/216.106.142.65,port=64425,localport=10000]
[2021-07-01 19:53:52]		Key Accepted
[2021-07-01 19:53:52]		No commands to send
[2021-07-01 19:53:52]	Closed: Socket[addr=/216.106.142.65,port=64425,localport=10000]
[2021-07-01 19:54:52]	Connected: Socket[addr=/216.106.142.65,port=53768,localport=10000]
[2021-07-01 19:54:53]		Key Accepted
[2021-07-01 19:54:53]		No commands to send
[2021-07-01 19:54:53]	Closed: Socket[addr=/216.106.142.65,port=53768,localport=10000]
[2021-07-01 19:55:53]	Connected: Socket[addr=/216.106.142.65,port=51015,localport=10000]
[2021-07-01 19:55:53]		Key Accepted
[2021-07-01 19:55:53]		No commands to send
[2021-07-01 19:55:53]	Closed: Socket[addr=/216.106.142.65,port=51015,localport=10000]
[2021-07-01 19:56:53]	Connected: Socket[addr=/216.106.142.65,port=52520,localport=10000]
[2021-07-01 19:56:53]		Key Accepted
[2021-07-01 19:56:53]		No commands to send
[2021-07-01 19:56:53]	Closed: Socket[addr=/216.106.142.65,port=52520,localport=10000]
[2021-07-01 19:57:53]	Connected: Socket[addr=/216.106.142.65,port=58642,localport=10000]
[2021-07-01 19:57:53]		Key Accepted
[2021-07-01 19:57:53]		No commands to send
[2021-07-01 19:57:53]	Closed: Socket[addr=/216.106.142.65,port=58642,localport=10000]
[2021-07-01 19:58:54]	Connected: Socket[addr=/216.106.142.65,port=58685,localport=10000]
[2021-07-01 19:58:54]		Key Accepted
[2021-07-01 19:58:54]		No commands to send
[2021-07-01 19:58:54]	Closed: Socket[addr=/216.106.142.65,port=58685,localport=10000]
[2021-07-01 19:59:54]	Connected: Socket[addr=/216.106.142.65,port=49823,localport=10000]
[2021-07-01 19:59:54]		Key Accepted
[2021-07-01 19:59:54]		No commands to send
[2021-07-01 19:59:54]	Closed: Socket[addr=/216.106.142.65,port=49823,localport=10000]
[2021-07-01 20:00:54]	Connected: Socket[addr=/216.106.142.65,port=58471,localport=10000]
[2021-07-01 20:00:54]		Key Accepted
[2021-07-01 20:00:54]		No commands to send
[2021-07-01 20:00:54]	Closed: Socket[addr=/216.106.142.65,port=58471,localport=10000]
[2021-07-01 20:01:54]	Connected: Socket[addr=/216.106.142.65,port=57086,localport=10000]
[2021-07-01 20:01:54]		Key Accepted
[2021-07-01 20:01:55]		No commands to send
[2021-07-01 20:01:55]	Closed: Socket[addr=/216.106.142.65,port=57086,localport=10000]
[2021-07-01 20:02:55]	Connected: Socket[addr=/216.106.142.65,port=49493,localport=10000]
[2021-07-01 20:02:55]		Key Accepted
[2021-07-01 20:02:55]		No commands to send
[2021-07-01 20:02:55]	Closed: Socket[addr=/216.106.142.65,port=49493,localport=10000]
[2021-07-01 20:03:55]	Connected: Socket[addr=/216.106.142.65,port=54722,localport=10000]
[2021-07-01 20:03:55]		Key Accepted
[2021-07-01 20:03:55]		No commands to send
[2021-07-01 20:03:55]	Closed: Socket[addr=/216.106.142.65,port=54722,localport=10000]
[2021-07-01 20:04:55]	Connected: Socket[addr=/216.106.142.65,port=54756,localport=10000]
[2021-07-01 20:04:55]		Key Accepted
[2021-07-01 20:04:55]		No commands to send
[2021-07-01 20:04:55]	Closed: Socket[addr=/216.106.142.65,port=54756,localport=10000]
[2021-07-01 20:05:55]	Connected: Socket[addr=/216.106.142.65,port=53304,localport=10000]
[2021-07-01 20:05:56]		Key Accepted
[2021-07-01 20:05:56]		No commands to send
[2021-07-01 20:05:56]	Closed: Socket[addr=/216.106.142.65,port=53304,localport=10000]
[2021-07-01 20:06:56]	Connected: Socket[addr=/216.106.142.65,port=57723,localport=10000]
[2021-07-01 20:06:56]		Key Accepted
[2021-07-01 20:06:56]		No commands to send
[2021-07-01 20:06:56]	Closed: Socket[addr=/216.106.142.65,port=57723,localport=10000]
[2021-07-01 20:07:56]	Connected: Socket[addr=/216.106.142.65,port=64275,localport=10000]
[2021-07-01 20:07:56]		Key Accepted
[2021-07-01 20:07:56]		No commands to send
[2021-07-01 20:07:56]	Closed: Socket[addr=/216.106.142.65,port=64275,localport=10000]
[2021-07-01 20:08:56]	Connected: Socket[addr=/216.106.142.65,port=64313,localport=10000]
[2021-07-01 20:08:56]		Key Accepted
[2021-07-01 20:08:56]		No commands to send
[2021-07-01 20:08:56]	Closed: Socket[addr=/216.106.142.65,port=64313,localport=10000]
[2021-07-01 20:09:57]	Connected: Socket[addr=/216.106.142.65,port=56379,localport=10000]
[2021-07-01 20:09:57]		Key Accepted
[2021-07-01 20:09:57]		No commands to send
[2021-07-01 20:09:57]	Closed: Socket[addr=/216.106.142.65,port=56379,localport=10000]
[2021-07-01 20:10:57]	Connected: Socket[addr=/216.106.142.65,port=51564,localport=10000]
[2021-07-01 20:10:57]		Key Accepted
[2021-07-01 20:10:57]		No commands to send
[2021-07-01 20:10:57]	Closed: Socket[addr=/216.106.142.65,port=51564,localport=10000]
[2021-07-01 20:11:57]	Connected: Socket[addr=/216.106.142.65,port=64275,localport=10000]
[2021-07-01 20:11:57]		Key Accepted
[2021-07-01 20:11:57]		Commands sent
[2021-07-01 20:11:58]		Results received
[2021-07-01 20:11:58]		Results received
[2021-07-01 20:11:58]		Results received
[2021-07-01 20:11:58]		Results received
[2021-07-01 20:11:58]	Closed: Socket[addr=/216.106.142.65,port=64275,localport=10000]
[2021-07-01 20:12:28]	Connected: Socket[addr=/216.106.142.65,port=54786,localport=10000]
[2021-07-01 20:12:28]		Key Accepted
[2021-07-01 20:12:28]		No commands to send
[2021-07-01 20:12:28]	Closed: Socket[addr=/216.106.142.65,port=54786,localport=10000]
[2021-07-01 20:12:59]	Connected: Socket[addr=/216.106.142.65,port=63296,localport=10000]
[2021-07-01 20:12:59]		Key Accepted
[2021-07-01 20:12:59]		No commands to send
[2021-07-01 20:12:59]	Closed: Socket[addr=/216.106.142.65,port=63296,localport=10000]
[2021-07-01 20:13:29]	Connected: Socket[addr=/216.106.142.65,port=54222,localport=10000]
[2021-07-01 20:13:29]		Key Accepted
[2021-07-01 20:13:29]		No commands to send
[2021-07-01 20:13:29]	Closed: Socket[addr=/216.106.142.65,port=54222,localport=10000]
[2021-07-01 20:13:59]	Connected: Socket[addr=/216.106.142.65,port=53447,localport=10000]
[2021-07-01 20:13:59]		Key Accepted
[2021-07-01 20:13:59]		No commands to send
[2021-07-01 20:13:59]	Closed: Socket[addr=/216.106.142.65,port=53447,localport=10000]
[2021-07-01 20:14:29]	Connected: Socket[addr=/216.106.142.65,port=62676,localport=10000]
[2021-07-01 20:14:29]		Key Accepted
[2021-07-01 20:14:29]		No commands to send
[2021-07-01 20:14:29]	Closed: Socket[addr=/216.106.142.65,port=62676,localport=10000]
[2021-07-01 20:15:00]	Connected: Socket[addr=/216.106.142.65,port=53962,localport=10000]
[2021-07-01 20:15:00]		Key Accepted
[2021-07-01 20:15:00]		No commands to send
[2021-07-01 20:15:00]	Closed: Socket[addr=/216.106.142.65,port=53962,localport=10000]
[2021-07-01 20:15:30]	Connected: Socket[addr=/216.106.142.65,port=53979,localport=10000]
[2021-07-01 20:15:30]		Key Accepted
[2021-07-01 20:15:30]		No commands to send
[2021-07-01 20:15:30]	Closed: Socket[addr=/216.106.142.65,port=53979,localport=10000]
[2021-07-01 20:16:00]	Connected: Socket[addr=/216.106.142.65,port=54292,localport=10000]
[2021-07-01 20:16:00]		Key Accepted
[2021-07-01 20:16:00]		No commands to send
[2021-07-01 20:16:00]	Closed: Socket[addr=/216.106.142.65,port=54292,localport=10000]
[2021-07-01 20:16:30]	Connected: Socket[addr=/216.106.142.65,port=63746,localport=10000]
[2021-07-01 20:16:30]		Key Accepted
[2021-07-01 20:16:30]		No commands to send
[2021-07-01 20:16:30]	Closed: Socket[addr=/216.106.142.65,port=63746,localport=10000]
[2021-07-01 20:17:00]	Connected: Socket[addr=/216.106.142.65,port=49187,localport=10000]
[2021-07-01 20:17:01]		Key Accepted
[2021-07-01 20:17:01]		No commands to send
[2021-07-01 20:17:01]	Closed: Socket[addr=/216.106.142.65,port=49187,localport=10000]
[2021-07-01 20:17:31]	Connected: Socket[addr=/216.106.142.65,port=54685,localport=10000]
[2021-07-01 20:17:31]		Key Accepted
[2021-07-01 20:17:31]		No commands to send
[2021-07-01 20:17:31]	Closed: Socket[addr=/216.106.142.65,port=54685,localport=10000]
[2021-07-01 20:18:01]	Connected: Socket[addr=/216.106.142.65,port=54705,localport=10000]
[2021-07-01 20:18:01]		Key Accepted
[2021-07-01 20:18:01]		No commands to send
[2021-07-01 20:18:01]	Closed: Socket[addr=/216.106.142.65,port=54705,localport=10000]
[2021-07-01 20:18:31]	Connected: Socket[addr=/216.106.142.65,port=54723,localport=10000]
[2021-07-01 20:18:31]		Key Accepted
[2021-07-01 20:18:31]		No commands to send
[2021-07-01 20:18:31]	Closed: Socket[addr=/216.106.142.65,port=54723,localport=10000]
[2021-07-01 20:19:01]	Connected: Socket[addr=/216.106.142.65,port=54740,localport=10000]
[2021-07-01 20:19:02]		Key Accepted
[2021-07-01 20:19:02]		No commands to send
[2021-07-01 20:19:02]	Closed: Socket[addr=/216.106.142.65,port=54740,localport=10000]
[2021-07-01 20:19:32]	Connected: Socket[addr=/216.106.142.65,port=54757,localport=10000]
[2021-07-01 20:19:32]		Key Accepted
[2021-07-01 20:19:32]		No commands to send
[2021-07-01 20:19:32]	Closed: Socket[addr=/216.106.142.65,port=54757,localport=10000]
[2021-07-01 20:20:02]	Connected: Socket[addr=/216.106.142.65,port=63326,localport=10000]
[2021-07-01 20:20:02]		Key Accepted
[2021-07-01 20:20:02]		No commands to send
[2021-07-01 20:20:02]	Closed: Socket[addr=/216.106.142.65,port=63326,localport=10000]
[2021-07-01 20:20:32]	Connected: Socket[addr=/216.106.142.65,port=57650,localport=10000]
[2021-07-01 20:20:32]		Key Accepted
[2021-07-01 20:20:33]		No commands to send
[2021-07-01 20:20:33]	Closed: Socket[addr=/216.106.142.65,port=57650,localport=10000]
[2021-07-01 20:21:03]	Connected: Socket[addr=/216.106.142.65,port=51571,localport=10000]
[2021-07-01 20:21:03]		Key Accepted
[2021-07-01 20:21:03]		No commands to send
[2021-07-01 20:21:03]	Closed: Socket[addr=/216.106.142.65,port=51571,localport=10000]
[2021-07-01 20:21:33]	Connected: Socket[addr=/216.106.142.65,port=51590,localport=10000]
[2021-07-01 20:21:33]		Key Accepted
[2021-07-01 20:21:33]		No commands to send
[2021-07-01 20:21:33]	Closed: Socket[addr=/216.106.142.65,port=51590,localport=10000]
[2021-07-01 20:22:03]	Connected: Socket[addr=/216.106.142.65,port=56374,localport=10000]
[2021-07-01 20:22:03]		Key Accepted
[2021-07-01 20:22:03]		No commands to send
[2021-07-01 20:22:03]	Closed: Socket[addr=/216.106.142.65,port=56374,localport=10000]
[2021-07-01 20:22:33]	Connected: Socket[addr=/216.106.142.65,port=61594,localport=10000]
[2021-07-01 20:22:33]		Key Accepted
[2021-07-01 20:22:34]		No commands to send
[2021-07-01 20:22:34]	Closed: Socket[addr=/216.106.142.65,port=61594,localport=10000]
[2021-07-01 20:33:23] Connection Closed
----------------------------------------
[2021-07-02 17:20:21] Connection Opened (port 10000)
[2021-07-02 17:28:27] Connection Opened (port 30000)
[2021-07-02 17:28:46] Connection Closed
----------------------------------------
[2021-07-02 17:35:15] Connection Closed
----------------------------------------
[2021-07-02 17:35:30] Connection Opened (port 10000)
[2021-07-02 18:56:07] Connection Closed
----------------------------------------
[2021-07-06 13:24:50] Connection Opened (port 10000)
[2021-07-06 13:56:42]	Connected: Socket[addr=/216.106.142.65,port=61734,localport=10000]
[2021-07-06 13:56:43]		Key Accepted
[2021-07-06 13:56:44]		No commands to send
[2021-07-06 13:56:44]	Closed: Socket[addr=/216.106.142.65,port=61734,localport=10000]
[2021-07-06 14:04:12]	Connected: Socket[addr=/216.106.142.65,port=64413,localport=10000]
[2021-07-06 14:04:12]		Key Accepted
[2021-07-06 14:04:13]		No commands to send
[2021-07-06 14:04:13]	Closed: Socket[addr=/216.106.142.65,port=64413,localport=10000]
[2021-07-06 14:05:13]	Connected: Socket[addr=/216.106.142.65,port=54146,localport=10000]
[2021-07-06 14:05:13]		Key Accepted
[2021-07-06 14:05:13]		No commands to send
[2021-07-06 14:05:13]	Closed: Socket[addr=/216.106.142.65,port=54146,localport=10000]
[2021-07-06 14:06:13]	Connected: Socket[addr=/216.106.142.65,port=52061,localport=10000]
[2021-07-06 14:06:13]		Key Accepted
[2021-07-06 14:06:13]		No commands to send
[2021-07-06 14:06:13]	Closed: Socket[addr=/216.106.142.65,port=52061,localport=10000]
[2021-07-06 14:07:13]	Connected: Socket[addr=/216.106.142.65,port=63172,localport=10000]
[2021-07-06 14:07:14]		Key Accepted
[2021-07-06 14:07:14]		Commands sent
[2021-07-06 14:07:14]		Results received
[2021-07-06 14:07:15]		Results received
[2021-07-06 14:07:15]		Results received
[2021-07-06 14:07:15]		Results received
[2021-07-06 14:07:15]	Closed: Socket[addr=/216.106.142.65,port=63172,localport=10000]
[2021-07-06 14:07:30]	Connected: Socket[addr=/216.106.142.65,port=63174,localport=10000]
[2021-07-06 14:07:31]		Key Accepted
[2021-07-06 14:07:31]		No commands to send
[2021-07-06 14:07:31]	Closed: Socket[addr=/216.106.142.65,port=63174,localport=10000]
[2021-07-06 14:07:46]	Connected: Socket[addr=/216.106.142.65,port=63176,localport=10000]
[2021-07-06 14:07:46]		Key Accepted
[2021-07-06 14:07:46]		No commands to send
[2021-07-06 14:07:46]	Closed: Socket[addr=/216.106.142.65,port=63176,localport=10000]
[2021-07-06 14:08:01]	Connected: Socket[addr=/216.106.142.65,port=63178,localport=10000]
[2021-07-06 14:08:01]		Key Accepted
[2021-07-06 14:08:01]		No commands to send
[2021-07-06 14:08:01]	Closed: Socket[addr=/216.106.142.65,port=63178,localport=10000]
[2021-07-06 14:08:16]	Connected: Socket[addr=/216.106.142.65,port=52281,localport=10000]
[2021-07-06 14:08:16]		Key Accepted
[2021-07-06 14:08:16]		No commands to send
[2021-07-06 14:08:16]	Closed: Socket[addr=/216.106.142.65,port=52281,localport=10000]
[2021-07-06 14:08:31]	Connected: Socket[addr=/216.106.142.65,port=52283,localport=10000]
[2021-07-06 14:08:32]		Key Accepted
[2021-07-06 14:08:32]		No commands to send
[2021-07-06 14:08:32]	Closed: Socket[addr=/216.106.142.65,port=52283,localport=10000]
[2021-07-06 14:08:47]	Connected: Socket[addr=/216.106.142.65,port=52285,localport=10000]
[2021-07-06 14:08:47]		Key Accepted
[2021-07-06 14:08:47]		No commands to send
[2021-07-06 14:08:47]	Closed: Socket[addr=/216.106.142.65,port=52285,localport=10000]
[2021-07-06 14:09:02]	Connected: Socket[addr=/216.106.142.65,port=54213,localport=10000]
[2021-07-06 14:09:02]		Key Accepted
[2021-07-06 14:09:02]		No commands to send
[2021-07-06 14:09:02]	Closed: Socket[addr=/216.106.142.65,port=54213,localport=10000]
[2021-07-06 14:09:17]	Connected: Socket[addr=/216.106.142.65,port=54215,localport=10000]
[2021-07-06 14:09:17]		Key Accepted
[2021-07-06 14:09:17]		No commands to send
[2021-07-06 14:09:17]	Closed: Socket[addr=/216.106.142.65,port=54215,localport=10000]
[2021-07-06 14:15:09]	Connected: Socket[addr=/216.106.142.65,port=55630,localport=10000]
[2021-07-06 14:15:09]		Key Accepted
[2021-07-06 14:15:09]		No commands to send
[2021-07-06 14:15:09]	Closed: Socket[addr=/216.106.142.65,port=55630,localport=10000]
[2021-07-06 14:15:24]	Connected: Socket[addr=/216.106.142.65,port=55632,localport=10000]
[2021-07-06 14:15:24]		Key Accepted
[2021-07-06 14:15:25]		No commands to send
[2021-07-06 14:15:25]	Closed: Socket[addr=/216.106.142.65,port=55632,localport=10000]
[2021-07-06 14:15:40]	Connected: Socket[addr=/216.106.142.65,port=55635,localport=10000]
[2021-07-06 14:15:40]		Key Accepted
[2021-07-06 14:15:40]		No commands to send
[2021-07-06 14:15:40]	Closed: Socket[addr=/216.106.142.65,port=55635,localport=10000]
[2021-07-06 14:15:55]	Connected: Socket[addr=/216.106.142.65,port=60615,localport=10000]
[2021-07-06 14:15:55]		Key Accepted
[2021-07-06 14:15:55]		Commands sent
[2021-07-06 14:15:55]		Results received
[2021-07-06 14:15:56]		Results received
[2021-07-06 14:15:56]		Results received
[2021-07-06 14:15:56]		Results received
[2021-07-06 14:15:56]	Closed: Socket[addr=/216.106.142.65,port=60615,localport=10000]
[2021-07-06 14:16:06]	Connected: Socket[addr=/216.106.142.65,port=57669,localport=10000]
[2021-07-06 14:16:06]		Key Accepted
[2021-07-06 14:16:06]		No commands to send
[2021-07-06 14:16:06]	Closed: Socket[addr=/216.106.142.65,port=57669,localport=10000]
[2021-07-06 14:16:16]	Connected: Socket[addr=/216.106.142.65,port=57671,localport=10000]
[2021-07-06 14:16:16]		Key Accepted
[2021-07-06 14:16:17]		No commands to send
[2021-07-06 14:16:17]	Closed: Socket[addr=/216.106.142.65,port=57671,localport=10000]
[2021-07-06 14:16:27]	Connected: Socket[addr=/216.106.142.65,port=57672,localport=10000]
[2021-07-06 14:16:27]		Key Accepted
[2021-07-06 14:16:27]		No commands to send
[2021-07-06 14:16:27]	Closed: Socket[addr=/216.106.142.65,port=57672,localport=10000]
[2021-07-06 14:16:37]	Connected: Socket[addr=/216.106.142.65,port=57674,localport=10000]
[2021-07-06 14:16:37]		Key Accepted
[2021-07-06 14:16:37]		No commands to send
[2021-07-06 14:16:37]	Closed: Socket[addr=/216.106.142.65,port=57674,localport=10000]
[2021-07-06 14:16:47]	Connected: Socket[addr=/216.106.142.65,port=57675,localport=10000]
[2021-07-06 14:16:47]		Key Accepted
[2021-07-06 14:16:47]		No commands to send
[2021-07-06 14:16:47]	Closed: Socket[addr=/216.106.142.65,port=57675,localport=10000]
[2021-07-06 14:16:57]	Connected: Socket[addr=/216.106.142.65,port=57677,localport=10000]
[2021-07-06 14:16:57]		Key Accepted
[2021-07-06 14:16:57]		No commands to send
[2021-07-06 14:16:57]	Closed: Socket[addr=/216.106.142.65,port=57677,localport=10000]
